host_is_superhost,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,price,review_scores_rating,reviews_per_month
1,1,Sunset Park,Brooklyn,40.6654,-73.99399,Entire rental unit,Entire home/apt,5,1.0,2,152,4.86,2.81
0,206,Midtown,Manhattan,40.75225,-73.97161,Entire rental unit,Entire home/apt,4,1.0,1,400,0.0,0.0
0,2,Glendale,Queens,40.70325,-73.88016,Entire residential home,Entire home/apt,2,1.0,1,36,4.79,3.3
0,1,Sunnyside,Queens,40.74328,-73.91983,Entire rental unit,Entire home/apt,3,1.0,1,180,4.88,0.59
0,1,East New York,Brooklyn,40.67421,-73.86193,Entire guest suite,Entire home/apt,2,1.0,1,100,4.21,0.7
0,1106,Financial District,Manhattan,40.71035,-74.01427,Entire serviced apartment,Entire home/apt,2,1.0,1,256,1.5,0.12
0,1106,Financial District,Manhattan,40.708870000000005,-74.01284,Entire serviced apartment,Entire home/apt,2,1.0,1,266,5.0,0.04
0,1106,Financial District,Manhattan,40.71025,-74.01285,Entire serviced apartment,Entire home/apt,2,1.0,1,232,5.0,0.29
0,1,Woodside,Queens,40.74463,-73.89990999999999,Entire residential home,Entire home/apt,8,1.0,3,239,4.6,1.02
0,0,Far Rockaway,Queens,40.59659,-73.74998000000001,Entire residential home,Entire home/apt,5,1.0,2,240,5.0,0.64
0,1106,Financial District,Manhattan,40.70895,-74.01281999999999,Entire serviced apartment,Entire home/apt,2,1.0,1,224,4.5,0.08
0,1,Long Island City,Queens,40.75529,-73.93005,Entire rental unit,Entire home/apt,4,1.0,1,125,4.9,0.81
0,1,Arverne,Queens,40.58866,-73.79361999999999,Entire rental unit,Entire home/apt,3,1.0,1,111,4.17,0.53
0,0,Williamsburg,Brooklyn,40.71206,-73.95079,Entire condominium (condo),Entire home/apt,4,1.0,1,300,4.67,0.11
1,4,Midtown,Manhattan,40.75421,-73.96601,Entire rental unit,Entire home/apt,6,2.0,2,295,4.8,0.58
0,0,Morningside Heights,Manhattan,40.80415,-73.9645,Entire condominium (condo),Entire home/apt,5,1.5,2,339,4.29,0.27
0,0,East Harlem,Manhattan,40.79432,-73.94929,Entire rental unit,Entire home/apt,2,1.0,1,68,4.5,0.08
0,0,Ridgewood,Queens,40.70992,-73.91360999999999,Entire rental unit,Entire home/apt,4,1.0,2,160,5.0,0.15
1,0,Crown Heights,Brooklyn,40.68067,-73.9642,Entire rental unit,Entire home/apt,4,1.0,1,99,4.92,2.08
0,3,Queens Village,Queens,40.72271,-73.73588000000001,Entire rental unit,Entire home/apt,2,1.0,1,95,5.0,1.28
0,3,Upper East Side,Manhattan,40.77797,-73.95368,Entire rental unit,Entire home/apt,4,2.0,1,350,4.38,2.26
0,3,Upper East Side,Manhattan,40.77034,-73.96015,Entire condominium (condo),Entire home/apt,4,1.0,1,250,4.0,0.23
0,0,Ridgewood,Queens,40.70891,-73.91413,Entire rental unit,Entire home/apt,5,1.0,1,185,4.67,0.13
1,0,Crown Heights,Brooklyn,40.67353,-73.95566,Entire guest suite,Entire home/apt,4,1.0,1,175,5.0,1.29
0,2,East Elmhurst,Queens,40.76365,-73.8613,Entire residential home,Entire home/apt,6,1.0,3,159,5.0,0.13
1,2,Williamsburg,Brooklyn,40.70843,-73.9479,Entire rental unit,Entire home/apt,4,2.0,2,250,5.0,0.15
0,0,Washington Heights,Manhattan,40.85466,-73.93064,Entire rental unit,Entire home/apt,5,1.0,1,150,4.42,1.02
0,2,East Elmhurst,Queens,40.765240000000006,-73.87021,Entire residential home,Entire home/apt,5,1.0,1,142,1.5,0.66
0,0,West Village,Manhattan,40.73282,-74.00061,Entire loft,Entire home/apt,5,1.0,2,556,4.68,0.74
0,0,Bedford-Stuyvesant,Brooklyn,40.68481,-73.92589,Entire rental unit,Entire home/apt,4,1.0,2,120,0.0,0.0
0,1,Cambria Heights,Queens,40.70241,-73.72493,Entire guest suite,Entire home/apt,3,1.0,2,169,5.0,1.0
0,1,Springfield Gardens,Queens,40.67373,-73.75516,Entire guest suite,Entire home/apt,6,2.0,3,172,4.72,4.39
0,1,Hell's Kitchen,Manhattan,40.7622,-73.99141,Entire rental unit,Entire home/apt,2,1.0,1,175,4.0,0.04
0,1,Astoria,Queens,40.76793,-73.92834,Entire rental unit,Entire home/apt,2,1.0,1,250,5.0,0.28
0,1,DUMBO,Brooklyn,40.70159,-73.98536999999999,Entire rental unit,Entire home/apt,6,2.0,1,210,5.0,0.08
0,1,Williamsburg,Brooklyn,40.71045,-73.96653,Entire rental unit,Entire home/apt,2,1.0,1,333,4.94,1.75
0,2,Upper East Side,Manhattan,40.77016,-73.94776999999999,Entire rental unit,Entire home/apt,4,1.0,1,85,4.67,0.15
0,2,Williamsburg,Brooklyn,40.70994,-73.94321,Entire loft,Entire home/apt,2,1.0,1,90,5.0,0.18
0,23,East Harlem,Manhattan,40.794340000000005,-73.94586,Entire rental unit,Entire home/apt,4,1.0,2,104,4.5,0.21
1,4,Williamsburg,Brooklyn,40.72,-73.94102,Entire rental unit,Entire home/apt,10,2.0,3,600,4.8,0.79
0,1,Williamsburg,Brooklyn,40.7158,-73.95114000000001,Entire rental unit,Entire home/apt,2,1.0,1,137,4.33,0.12
1,2,Flushing,Queens,40.75806,-73.81961,Entire rental unit,Entire home/apt,3,1.0,1,61,4.54,0.62
1,2,East Elmhurst,Queens,40.76791,-73.877,Entire rental unit,Entire home/apt,12,1.0,3,164,4.45,0.41
0,1,Jackson Heights,Queens,40.75227,-73.88521,Entire rental unit,Entire home/apt,3,1.0,2,80,4.44,2.93
0,1,Maspeth,Queens,40.73231,-73.89163,Entire residential home,Entire home/apt,2,1.0,1,42,4.7,0.42
1,0,Bedford-Stuyvesant,Brooklyn,40.68482,-73.93029,Entire rental unit,Entire home/apt,5,1.0,2,151,4.86,1.88
0,2,Upper East Side,Manhattan,40.78499,-73.95258000000001,Entire rental unit,Entire home/apt,4,1.0,1,94,4.0,0.56
1,2,Bedford-Stuyvesant,Brooklyn,40.68269,-73.95326,Entire rental unit,Entire home/apt,3,1.0,1,185,4.89,0.75
1,1,Flatlands,Brooklyn,40.6247,-73.93203000000001,Entire rental unit,Entire home/apt,5,1.0,2,99,4.87,4.7
1,1,East Village,Manhattan,40.72425,-73.97904,Entire rental unit,Entire home/apt,5,1.0,2,207,5.0,0.26
0,0,Williamsburg,Brooklyn,40.70856,-73.96135,Entire rental unit,Entire home/apt,4,1.0,2,110,5.0,0.09
1,1,Jamaica,Queens,40.66942,-73.77476,Entire rental unit,Entire home/apt,3,1.0,1,128,4.87,5.44
0,23,East Harlem,Manhattan,40.79628,-73.94409,Entire rental unit,Entire home/apt,4,1.0,2,99,4.25,0.33
0,52,Financial District,Manhattan,40.70657,-74.00491,Entire rental unit,Entire home/apt,6,2.0,2,676,4.38,5.62
0,1,Upper West Side,Manhattan,40.77685,-73.98055,Entire rental unit,Entire home/apt,2,1.0,1,90,4.67,1.25
0,23,East Harlem,Manhattan,40.79546,-73.9438,Entire rental unit,Entire home/apt,4,1.0,2,110,3.4,0.3
0,23,East Harlem,Manhattan,40.79509,-73.94474,Entire rental unit,Entire home/apt,4,1.0,2,110,3.8,0.21
0,52,Financial District,Manhattan,40.70825,-74.00486,Entire rental unit,Entire home/apt,8,3.0,3,824,4.71,0.27
0,23,East Harlem,Manhattan,40.79603,-73.94499,Entire rental unit,Entire home/apt,4,1.0,2,99,4.5,1.76
0,1,Tribeca,Manhattan,40.72074,-74.01042,Entire condominium (condo),Entire home/apt,6,2.0,3,650,4.7,0.63
0,2,Ditmars Steinway,Queens,40.78007,-73.90659000000001,Entire rental unit,Entire home/apt,3,1.0,1,110,5.0,0.22
0,3,Tompkinsville,Staten Island,40.63534,-74.07928000000001,Entire residential home,Entire home/apt,6,1.0,2,116,4.84,1.06
0,3,East New York,Brooklyn,40.66958,-73.88896,Entire rental unit,Entire home/apt,4,1.0,1,130,4.83,2.29
1,10,Canarsie,Brooklyn,40.64045,-73.89296999999999,Entire rental unit,Entire home/apt,6,1.0,2,81,4.72,8.59
0,0,Washington Heights,Manhattan,40.83511,-73.94411,Entire rental unit,Entire home/apt,2,1.0,1,150,5.0,0.04
1,1,Rosedale,Queens,40.65731,-73.72959,Entire rental unit,Entire home/apt,2,1.0,1,88,5.0,1.79
0,0,East Elmhurst,Queens,40.757670000000005,-73.89801,Entire rental unit,Entire home/apt,6,1.0,2,242,4.65,1.56
1,1,Theater District,Manhattan,40.76056,-73.98706,Entire rental unit,Entire home/apt,6,1.5,2,223,4.76,3.62
0,1,Prospect-Lefferts Gardens,Brooklyn,40.65607,-73.95715,Entire rental unit,Entire home/apt,2,1.0,1,106,4.67,0.22
0,1,Greenwich Village,Manhattan,40.73235,-73.99791,Entire rental unit,Entire home/apt,2,1.0,1,150,4.94,0.81
0,0,Theater District,Manhattan,40.76108,-73.98478,Entire condominium (condo),Entire home/apt,5,1.0,2,995,0.0,0.0
0,2,Prospect-Lefferts Gardens,Brooklyn,40.66216,-73.94929,Entire rental unit,Entire home/apt,3,1.0,2,80,5.0,0.04
0,1,Financial District,Manhattan,40.70466,-74.0109,Entire condominium (condo),Entire home/apt,10,1.0,4,700,4.89,1.1
1,1,Park Slope,Brooklyn,40.67124,-73.97542,Entire rental unit,Entire home/apt,4,2.0,1,250,5.0,0.3
1,0,Bedford-Stuyvesant,Brooklyn,40.68793,-73.93852,Entire rental unit,Entire home/apt,8,1.0,2,342,4.61,1.15
0,1,East Village,Manhattan,40.72586,-73.9778,Entire rental unit,Entire home/apt,4,1.0,2,275,4.33,0.26
0,1,Nolita,Manhattan,40.72404,-73.99280999999999,Entire rental unit,Entire home/apt,4,1.0,2,600,0.0,0.0
0,0,Laurelton,Queens,40.67607,-73.73991,Entire rental unit,Entire home/apt,3,1.0,1,100,5.0,0.76
0,1,Harlem,Manhattan,40.82641,-73.93978,Entire rental unit,Entire home/apt,4,1.0,1,71,4.43,0.58
0,29,Upper East Side,Manhattan,40.7731,-73.95783,Entire rental unit,Entire home/apt,2,1.0,1,115,0.0,0.0
1,0,Bedford-Stuyvesant,Brooklyn,40.68077,-73.94036,Entire rental unit,Entire home/apt,4,1.0,2,200,4.93,29.0
1,1,Carroll Gardens,Brooklyn,40.6745,-73.99911,Entire rental unit,Entire home/apt,6,1.0,2,200,4.96,2.61
0,0,Sunset Park,Brooklyn,40.63533,-74.01187,Entire rental unit,Entire home/apt,6,2.0,2,591,5.0,1.15
0,0,East Village,Manhattan,40.73007,-73.98966,Entire rental unit,Entire home/apt,3,1.0,1,200,5.0,0.23
0,1,Bedford-Stuyvesant,Brooklyn,40.68308,-73.92891,Entire rental unit,Entire home/apt,2,1.0,1,165,0.0,0.0
1,0,Boerum Hill,Brooklyn,40.68487,-73.98068,Entire condominium (condo),Entire home/apt,4,1.5,2,400,5.0,0.09
0,0,Arrochar,Staten Island,40.59787,-74.06296,Entire rental unit,Entire home/apt,2,1.0,1,75,5.0,0.36
0,0,Bedford-Stuyvesant,Brooklyn,40.68932,-73.93848,Entire townhouse,Entire home/apt,7,2.0,3,180,4.67,0.35
1,1,East New York,Brooklyn,40.66609,-73.87325,Entire rental unit,Entire home/apt,2,1.5,1,189,5.0,0.11
0,1,Bedford-Stuyvesant,Brooklyn,40.69271,-73.9431,Entire condominium (condo),Entire home/apt,4,2.0,1,90,4.67,0.3
0,52,Financial District,Manhattan,40.70845,-74.0056,Entire rental unit,Entire home/apt,6,2.0,2,632,4.57,5.58
0,1,Bedford-Stuyvesant,Brooklyn,40.6824,-73.9327,Entire rental unit,Entire home/apt,4,1.0,1,100,4.89,0.34
0,1,Clason Point,Bronx,40.80862,-73.85311,Entire guest suite,Entire home/apt,4,1.0,2,229,4.71,9.18
0,1,Carroll Gardens,Brooklyn,40.67732,-74.0003,Entire rental unit,Entire home/apt,4,1.0,1,187,4.92,64.0
0,0,Bedford-Stuyvesant,Brooklyn,40.69293,-73.94971,Entire rental unit,Entire home/apt,4,1.0,1,99,5.0,0.11
0,0,Williamsburg,Brooklyn,40.71787,-73.94261999999999,Entire rental unit,Entire home/apt,4,1.0,1,170,4.0,0.08
0,0,Williamsburg,Brooklyn,40.71003,-73.96253,Entire rental unit,Entire home/apt,6,1.0,2,429,4.91,0.45
1,0,Williamsburg,Brooklyn,40.71138,-73.9556,Entire rental unit,Entire home/apt,3,1.0,1,285,5.0,0.08
1,2,West Brighton,Staten Island,40.63358,-74.11296999999999,Entire rental unit,Entire home/apt,8,1.0,2,170,4.98,2.29
0,0,Harlem,Manhattan,40.80304,-73.95555,Entire rental unit,Entire home/apt,1,1.0,1,60,0.0,0.0
1,8,Midtown,Manhattan,40.7525,-73.97083,Entire rental unit,Entire home/apt,5,1.0,2,299,5.0,0.2
0,3,Crown Heights,Brooklyn,40.67124,-73.92973,Entire rental unit,Entire home/apt,14,4.0,7,470,4.23,0.84
1,1,Williamsburg,Brooklyn,40.71732,-73.96663000000001,Entire rental unit,Entire home/apt,3,1.0,1,166,4.78,0.96
1,0,Upper West Side,Manhattan,40.77831,-73.98267,Entire rental unit,Entire home/apt,10,4.0,5,1000,5.0,3.07
0,0,Whitestone,Queens,40.78284,-73.80585,Entire guest suite,Entire home/apt,4,1.0,1,140,5.0,0.04
0,3,Crown Heights,Brooklyn,40.67048,-73.92955,Entire rental unit,Entire home/apt,7,2.0,3,200,4.59,1.24
0,3,Crown Heights,Brooklyn,40.66979,-73.92961,Entire rental unit,Entire home/apt,7,2.0,3,228,4.49,1.7
0,3,Canarsie,Brooklyn,40.63523,-73.91484,Entire rental unit,Entire home/apt,5,1.0,2,175,5.0,0.08
0,1,Lower East Side,Manhattan,40.72173,-73.99353,Entire rental unit,Entire home/apt,4,1.0,1,249,0.0,0.0
0,0,East Flatbush,Brooklyn,40.64224,-73.94914,Entire rental unit,Entire home/apt,6,1.0,2,190,4.25,0.17
0,3,Richmond Hill,Queens,40.70311,-73.82328000000001,Entire residential home,Entire home/apt,8,2.0,3,235,4.79,14.88
1,0,Canarsie,Brooklyn,40.64169,-73.8915,Entire rental unit,Entire home/apt,4,1.0,2,154,4.98,1.74
0,1,Upper West Side,Manhattan,40.78916,-73.97978,Entire rental unit,Entire home/apt,4,2.0,2,300,5.0,0.09
1,1,Vinegar Hill,Brooklyn,40.70358,-73.98246,Entire rental unit,Entire home/apt,2,1.0,1,160,4.91,0.41
0,1,NoHo,Manhattan,40.7248,-73.99364,Entire rental unit,Entire home/apt,2,1.0,1,130,4.93,0.54
0,2273,Upper East Side,Manhattan,40.77776,-73.95298000000001,Entire rental unit,Entire home/apt,2,1.0,1,303,0.0,0.0
0,1,Gravesend,Brooklyn,40.5899,-73.97151,Entire residential home,Entire home/apt,6,1.5,2,135,4.5,0.12
0,0,Upper East Side,Manhattan,40.7837,-73.95267,Entire rental unit,Entire home/apt,4,1.0,1,200,5.0,0.08
0,52,Kips Bay,Manhattan,40.7446,-73.97788,Entire rental unit,Entire home/apt,7,2.5,3,375,4.33,0.23
1,0,Chelsea,Manhattan,40.74064,-73.99945,Entire rental unit,Entire home/apt,4,2.0,2,351,4.93,3.23
0,5,Midtown,Manhattan,40.7516,-73.97187,Entire rental unit,Entire home/apt,4,1.0,1,299,5.0,0.36
1,0,Bedford-Stuyvesant,Brooklyn,40.68216,-73.91091999999999,Entire guest suite,Entire home/apt,3,1.0,1,143,4.87,1.42
1,0,Unionport,Bronx,40.8251,-73.84716,Entire rental unit,Entire home/apt,8,1.0,2,157,4.91,0.47
0,33,Upper East Side,Manhattan,40.769524,-73.956451,Entire rental unit,Entire home/apt,3,1.0,1,129,5.0,0.33
0,0,East Village,Manhattan,40.72518,-73.9845,Entire rental unit,Entire home/apt,8,1.0,4,355,4.84,3.39
0,3,Bedford-Stuyvesant,Brooklyn,40.68562,-73.95446,Entire rental unit,Entire home/apt,4,1.0,2,195,4.67,0.13
0,1,Long Island City,Queens,40.75292,-73.92589,Entire residential home,Entire home/apt,10,2.0,4,300,4.5,0.09
0,0,Upper East Side,Manhattan,40.77208,-73.95351,Entire rental unit,Entire home/apt,3,1.0,1,167,4.91,2.08
1,1,Upper West Side,Manhattan,40.79925,-73.96961999999999,Entire rental unit,Entire home/apt,4,1.0,2,319,5.0,1.05
0,0,Washington Heights,Manhattan,40.83138,-73.94075,Entire rental unit,Entire home/apt,6,1.0,2,200,4.5,0.31
1,1,Williamsburg,Brooklyn,40.71586,-73.95522,Entire rental unit,Entire home/apt,2,1.0,1,280,0.0,0.0
1,2,Hell's Kitchen,Manhattan,40.754090000000005,-73.99675,Entire rental unit,Entire home/apt,2,1.0,2,220,5.0,0.12
1,2,Hell's Kitchen,Manhattan,40.75554,-73.99513,Entire rental unit,Entire home/apt,4,1.0,2,200,5.0,0.27
0,43,Downtown Brooklyn,Brooklyn,40.70058,-73.98702,Entire rental unit,Entire home/apt,2,1.0,1,200,0.0,0.0
1,1,Park Slope,Brooklyn,40.67766,-73.97523000000001,Entire rental unit,Entire home/apt,4,1.0,1,115,5.0,1.35
1,1,Ridgewood,Queens,40.70204,-73.89544000000001,Entire rental unit,Entire home/apt,3,1.0,1,75,4.8,1.55
0,1,Mariners Harbor,Staten Island,40.62667,-74.15075999999999,Entire guesthouse,Entire home/apt,2,1.0,1,120,4.22,2.28
0,1106,Financial District,Manhattan,40.71031,-74.01439,Entire serviced apartment,Entire home/apt,2,1.0,1,290,0.0,0.0
0,1106,Financial District,Manhattan,40.71008,-74.01417,Entire serviced apartment,Entire home/apt,2,1.0,1,217,5.0,0.3
0,1106,Financial District,Manhattan,40.71019,-74.01416,Entire serviced apartment,Entire home/apt,2,1.0,1,203,4.0,0.39
0,1106,Financial District,Manhattan,40.71014,-74.01448,Entire serviced apartment,Entire home/apt,2,1.0,1,261,5.0,0.16
0,1106,Financial District,Manhattan,40.71014,-74.01454,Entire serviced apartment,Entire home/apt,2,1.0,1,203,5.0,0.2
0,2,SoHo,Manhattan,40.7235,-74.00473000000001,Entire condominium (condo),Entire home/apt,4,2.0,2,475,5.0,1.0
1,1,Corona,Queens,40.73615,-73.85953,Entire rental unit,Entire home/apt,6,2.0,3,349,4.84,0.95
0,1,Bushwick,Brooklyn,40.699,-73.9294,Entire rental unit,Entire home/apt,3,1.0,1,170,5.0,0.08
1,1,Chelsea,Manhattan,40.7433,-74.0017,Entire rental unit,Entire home/apt,2,1.0,1,260,4.94,0.63
1,0,Nolita,Manhattan,40.72218,-73.99701999999999,Entire rental unit,Entire home/apt,2,1.0,1,169,5.0,0.75
0,0,Fort Greene,Brooklyn,40.69582,-73.97135,Entire rental unit,Entire home/apt,6,1.0,2,189,4.69,1.48
1,1,Bedford-Stuyvesant,Brooklyn,40.68347,-73.92192,Entire rental unit,Entire home/apt,4,1.0,1,157,4.95,2.74
1,0,Bedford-Stuyvesant,Brooklyn,40.68522,-73.93656999999999,Entire rental unit,Entire home/apt,6,2.0,2,250,4.94,2.27
0,0,Williamsburg,Brooklyn,40.70544,-73.93542,Entire loft,Entire home/apt,4,1.0,2,200,5.0,0.04
0,1,Bushwick,Brooklyn,40.68788,-73.90799,Entire rental unit,Entire home/apt,6,1.0,3,164,4.72,13.33
1,0,South Slope,Brooklyn,40.66132,-73.98228,Entire townhouse,Entire home/apt,4,1.0,1,318,5.0,30.0
0,1,Chelsea,Manhattan,40.75058,-74.00182,Entire condominium (condo),Entire home/apt,3,1.0,1,280,4.86,0.27
0,0,Murray Hill,Manhattan,40.74859,-73.97563000000001,Entire rental unit,Entire home/apt,2,1.0,1,150,0.0,0.0
0,4,Ridgewood,Queens,40.70525,-73.90629,Entire rental unit,Entire home/apt,6,1.0,1,150,4.69,1.0
0,0,Hell's Kitchen,Manhattan,40.75488,-73.99401999999999,Entire rental unit,Entire home/apt,3,1.0,2,120,4.81,0.66
0,0,Greenpoint,Brooklyn,40.73129,-73.9561,Entire rental unit,Entire home/apt,8,2.0,3,369,5.0,0.04
0,0,Hell's Kitchen,Manhattan,40.76216,-73.99743000000001,Entire condominium (condo),Entire home/apt,5,1.0,1,300,0.0,0.0
0,1,Bedford-Stuyvesant,Brooklyn,40.6841,-73.94903000000001,Entire rental unit,Entire home/apt,2,1.0,1,170,5.0,0.19
1,7,Morris Park,Bronx,40.85011,-73.86246,Entire rental unit,Entire home/apt,2,1.0,1,68,4.92,5.69
0,1,West Village,Manhattan,40.73707,-74.00769,Entire condominium (condo),Entire home/apt,3,1.0,1,289,4.96,0.88
1,1,Arverne,Queens,40.58935,-73.79265,Entire townhouse,Entire home/apt,6,1.5,3,130,5.0,0.08
0,0,Sunset Park,Brooklyn,40.66167,-73.99132,Entire rental unit,Entire home/apt,2,1.0,1,165,4.9,2.25
1,2,Williamsburg,Brooklyn,40.71256,-73.96253,Entire rental unit,Entire home/apt,4,1.0,1,140,0.0,0.0
0,0,West Village,Manhattan,40.732,-74.00283,Entire condominium (condo),Entire home/apt,2,1.0,1,180,5.0,0.2
0,0,Greenpoint,Brooklyn,40.71998,-73.95453,Entire rental unit,Entire home/apt,2,1.0,1,250,5.0,0.25
0,0,Kips Bay,Manhattan,40.74097,-73.98154,Entire rental unit,Entire home/apt,2,1.0,1,127,1.0,0.05
0,0,Crown Heights,Brooklyn,40.67026,-73.93575,Entire residential home,Entire home/apt,10,2.5,4,250,4.56,29.14
1,3,St. Albans,Queens,40.7009,-73.75192,Entire rental unit,Entire home/apt,4,1.0,2,143,4.92,1.07
0,0,Lower East Side,Manhattan,40.7182,-73.99388,Entire rental unit,Entire home/apt,2,1.0,1,245,5.0,0.04
0,0,Greenwich Village,Manhattan,40.73122,-74.00118,Entire rental unit,Entire home/apt,3,1.0,1,83,5.0,0.34
0,1,Crown Heights,Brooklyn,40.67471,-73.95323,Entire rental unit,Entire home/apt,6,1.0,3,182,4.18,0.67
0,1,Astoria,Queens,40.75739,-73.91733,Entire rental unit,Entire home/apt,4,1.0,2,155,4.37,5.13
1,0,Cambria Heights,Queens,40.70052,-73.73884,Entire guest suite,Entire home/apt,3,1.0,1,99,4.81,1.93
0,0,Washington Heights,Manhattan,40.83229,-73.94351999999999,Entire rental unit,Entire home/apt,5,1.0,1,99,5.0,0.13
0,3,Upper East Side,Manhattan,40.78505,-73.95575,Entire condominium (condo),Entire home/apt,3,2.0,2,750,5.0,0.04
0,0,Crown Heights,Brooklyn,40.67563,-73.92374000000001,Entire rental unit,Entire home/apt,4,1.0,2,300,4.3,0.41
1,0,Boerum Hill,Brooklyn,40.68726,-73.98982,Entire rental unit,Entire home/apt,6,1.0,2,300,5.0,2.48
1,2,Bedford-Stuyvesant,Brooklyn,40.68361,-73.91959,Entire rental unit,Entire home/apt,4,1.0,2,172,4.92,1.16
0,8,Randall Manor,Staten Island,40.64167,-74.09808000000001,Entire residential home,Entire home/apt,16,4.0,8,850,0.0,0.0
0,55,Upper East Side,Manhattan,40.77182,-73.95843,Entire rental unit,Entire home/apt,6,1.0,3,240,5.0,1.48
0,0,Battery Park City,Manhattan,40.71005,-74.01478,Entire rental unit,Entire home/apt,2,1.0,1,162,5.0,0.06
0,2,SoHo,Manhattan,40.72416,-74.00498,Entire rental unit,Entire home/apt,4,1.0,2,235,4.48,0.87
0,0,Bushwick,Brooklyn,40.69807,-73.91015,Entire rental unit,Entire home/apt,5,2.0,2,80,4.78,0.69
0,0,Prince's Bay,Staten Island,40.52339,-74.20517,Entire rental unit,Entire home/apt,3,1.0,1,118,0.0,0.0
0,55,Upper East Side,Manhattan,40.76993,-73.95855999999999,Entire rental unit,Entire home/apt,4,1.0,1,160,5.0,0.2
0,2,Maspeth,Queens,40.71445,-73.91041,Entire rental unit,Entire home/apt,4,1.5,1,116,0.0,0.0
0,1,Jamaica Hills,Queens,40.70984,-73.80173,Entire guest suite,Entire home/apt,4,1.0,1,107,4.71,4.24
1,3,Hell's Kitchen,Manhattan,40.7627,-73.98871,Entire rental unit,Entire home/apt,4,1.0,2,377,4.78,5.28
0,1,Bushwick,Brooklyn,40.69793,-73.92945,Entire condominium (condo),Entire home/apt,2,1.0,1,125,4.5,0.08
0,2,Flatbush,Brooklyn,40.63185,-73.95525,Entire residential home,Entire home/apt,4,2.0,4,300,0.0,0.0
0,1,Bedford-Stuyvesant,Brooklyn,40.6903,-73.95506999999999,Entire rental unit,Entire home/apt,8,1.0,2,285,4.42,0.75
0,1,Upper East Side,Manhattan,40.77471,-73.95629,Entire rental unit,Entire home/apt,6,3.0,3,999,0.0,0.04
1,0,East New York,Brooklyn,40.66955,-73.86958,Entire residential home,Entire home/apt,6,2.0,3,120,4.86,0.3
1,4,Upper East Side,Manhattan,40.77057,-73.9621,Entire rental unit,Entire home/apt,2,1.0,1,190,0.0,0.0
0,3,Upper East Side,Manhattan,40.77041,-73.95494000000001,Entire townhouse,Entire home/apt,1,1.0,1,100,5.0,0.16
0,55,Upper East Side,Manhattan,40.77513,-73.94951999999999,Entire rental unit,Entire home/apt,5,1.0,2,150,1.0,0.27
1,1,East Village,Manhattan,40.72507,-73.98475,Entire rental unit,Entire home/apt,2,1.0,1,150,5.0,0.15
1,0,Williamsburg,Brooklyn,40.71195,-73.94648000000001,Entire guest suite,Entire home/apt,6,2.0,2,281,4.95,5.56
1,0,Williamsburg,Brooklyn,40.71706,-73.95708,Entire rental unit,Entire home/apt,2,1.0,1,200,4.91,1.69
1,1,Flatbush,Brooklyn,40.64379,-73.95666,Entire rental unit,Entire home/apt,3,1.0,1,299,5.0,0.35
1,1,South Slope,Brooklyn,40.66612,-73.99138,Entire rental unit,Entire home/apt,5,1.0,2,230,5.0,1.04
0,3,Far Rockaway,Queens,40.60517,-73.7497,Entire rental unit,Entire home/apt,6,4.0,4,413,3.5,0.18
0,0,Brighton Beach,Brooklyn,40.58209,-73.95404,Entire rental unit,Entire home/apt,5,2.0,2,120,5.0,0.08
0,2273,Upper East Side,Manhattan,40.77988,-73.95389,Entire rental unit,Entire home/apt,4,2.0,2,757,0.0,0.0
0,2,East Village,Manhattan,40.73118,-73.98508000000001,Entire rental unit,Entire home/apt,5,2.0,2,290,4.0,0.04
0,3,Bedford-Stuyvesant,Brooklyn,40.68392,-73.9561,Entire rental unit,Entire home/apt,2,1.0,1,150,4.5,0.08
0,0,Hell's Kitchen,Manhattan,40.7631,-73.98911,Entire rental unit,Entire home/apt,2,1.0,1,500,5.0,0.16
0,55,Upper East Side,Manhattan,40.76969,-73.95725999999999,Entire rental unit,Entire home/apt,4,1.0,1,160,0.0,0.0
